order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,pred1,delivery_charges2,residual
ORD056402,ID0122736330,2022-10-07,Thompson,"[('Universe Note', 1), ('Thunder line', 1), ('Olivia x460', 2), ('iAssist Line', 1)]",10305,42.626000000000005,-37.8122894,144.94555580000005,25,Spring,False,0.13976,one star having trouble connecting it to my account.,False,55.83911779677056,56.69258000000001,0.8534622032294479
ORD220622,ID0641022265,2022-12-15,Thompson,"[('iStream', 1), ('Olivia x460', 2)]",2600,36.509,-37.807411,144.9395382,50,Summer,False,0.8841700000000001,five stars phone works great! no flaws.,True,73.88301893065169,73.018,0.8650189306516864
ORD325654,ID3132397292,2022-06-29,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('Thunder line', 1)]",4705,80.275,-37.8066415,144.9587983,0,Winter,True,1.23082,excellent product great product,True,79.2058911331601,80.275,1.0691088668399118
ORD098655,ID6167441001,2022-10-01,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('pearTV', 1), ('Toshika 750', 2)]",25130,79.671,-37.8093687,144.9607656,25,Spring,True,1.25947,"the digico candle inferno is a great reader on a budget. it has most of the basic functions of standard tablets(ipad, universe tablets) at a fraction of the cost. it also has access to a huge digico library of books.",True,105.15058738549718,105.96243000000001,0.8118426145028366
ORD254183,ID0575429675,2022-05-11,Nickolson,"[('Universe Note', 1), ('Thunder line', 1), ('iStream', 2)]",5930,67.819,-37.8188263,144.9843814,0,Autumn,False,1.30437,"four stars it was perfect. my brother loves it, because it was clean & delivered right on time",True,67.27075124318542,67.819,0.5482487568145871
ORD134042,ID2358071077,2022-03-21,Bakers,"[('iStream', 2), ('Thunder line', 2)]",4660,60.235,-37.8084225,144.97979899999999,25,Autumn,True,1.3685399999999999,totes amaze best phone i’ve ever owned. switched from pear.,True,81.52288396242274,80.11255,1.4103339624227402
ORD277225,ID5776644660,2022-06-03,Bakers,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865,33.783,-37.8007475,145.0034602,50,Winter,False,1.25843,my favourite phone so far. i love this phone.. it's amazing. great buy.,True,67.43121872679826,67.566,0.13478127320173883
ORD485481,ID1668523294,2022-07-13,Nickolson,"[('iStream', 2), ('Toshika 750', 1), ('pearTV', 1), ('Lucent 330S', 1)]",12160,38.133,-37.8215275,144.9617357,50,Winter,True,0.7608199999999999,i've enjoyed using my inferno hd8 tablet to play games.,True,76.44521209923656,76.266,0.17921209923655113
ORD466724,ID1496246573,2022-09-20,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,48.108999999999995,-37.8263746,144.9811628,25,Spring,False,1.33883,not worth my time and money my husband used this phone for about a week. never dropped it or got it wet and the screen went black then would not come back on. a few days later the phone all of a sudden comes to life. very weird.,False,65.6181101739627,63.98497,1.6331401739627083
ORD342252,ID0581762848,2022-11-27,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('Thunder line', 1), ('Alcon 10', 2)]",28850,107.56299999999999,-37.8044169,144.9295844,0,Spring,True,1.7914400000000001,great for games and reading. price was great. great battery life. well worth the money.,True,109.48905851303344,107.56299999999999,1.9260585130334533
ORD202441,ID0581704817,2022-08-20,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Universe Note', 1)]",23575,40.343,-37.8082105,144.9345625,50,Winter,True,1.20686,"blown away best phone i've ever owned. i was worried about the size at first, but got used to it after a few days. perfect for watching istream or listening to music. so many adjustable features. battery life is excellent despite large display.",True,79.06515524028178,80.686,1.6208447597182243
ORD390426,ID0583242777,2022-09-07,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('Candle Inferno', 1), ('Thunder line', 2)]",7245,74.342,-37.815142,144.97491580000005,0,Spring,False,0.60853,got an unbelievable deal!! the best part is having a library of books at my fingertips!! easy and simple to set up and great when i'm traveling!!,True,74.62899785909603,74.342,0.2869978590960329
ORD166464,ID5563404254,2022-11-24,Bakers,"[('Alcon 10', 2), ('iStream', 1)]",18050,40.451,-37.817896399999995,145.00870980000005,50,Spring,False,1.47589,i like i like it it's best one i've gonna for here,True,81.70273569615424,80.902,0.8007356961542342
ORD459988,ID0387153073,2022-04-16,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",23210,66.167,-37.8019774,144.9527304,0,Autumn,False,1.29055,great phone. great price. great phone. great price. much better than $800 from at&t. thanks!,True,67.21487340132828,66.167,1.0478734013282747
ORD283863,ID5002594941,2022-01-21,Thompson,"[('Olivia x460', 1), ('iStream', 1)]",1375,67.14399999999999,-37.8120238,144.9523039,25,Summer,True,0.46602,okay phone okay phone,True,89.74619496316495,89.30152,0.4446749631649567
ORD323405,ID0289607026,2022-02-13,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('Thunder line', 1), ('Alcon 10', 2)]",25990,66.648,-37.813573299999995,144.9502382,25,Summer,True,0.29618,phone great phone for a reasonable price!,True,88.05940870417456,88.64184,0.5824312958254438
ORD401393,ID0248236928,2022-10-03,Bakers,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220,70.173,-37.8260228,145.0010929,0,Spring,False,1.857,"it works but the front button is all scratched the phone has a few hits, as expected.the front button it's all scratched and it should not be in that kind of condition. finally the charger came broken, the plastic on the edge of the cord that connects with the phone has its metal exposed.",False,69.84403566629398,70.173,0.3289643337060255
ORD186171,ID0581765998,2022-09-20,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130,44.626000000000005,-37.8058839,144.9372744,50,Spring,True,1.14594,the phone quality was below expectations the phone screen have a lot of scratches. and home screen menu is not working properly,False,89.25786032681097,89.25200000000001,0.005860326810960714
ORD203009,ID4460254044,2022-05-28,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Thunder line', 1), ('Toshika 750', 1)]",9820,67.39699999999999,-37.8025669,144.94566830000005,0,Autumn,False,1.13173,"it is the best phone once i got the hang of it, it is the best phone year",True,66.572722978481,67.39699999999999,0.824277021518995
ORD482934,ID1479905374,2022-01-22,Thompson,"[('Thunder line', 2), ('iStream', 2), ('Universe Note', 2)]",11560,73.69,-37.820938399999996,144.95603400000005,25,Summer,True,1.21163,"i was skeptical at first but &#34;it&#34; grows on you.  it looks good, so far.  i did, however, turn off the camera.",True,97.15130979221486,98.0077,0.8563902077851395
ORD152972,ID0541122905,2022-07-13,Bakers,"[('Alcon 10', 2), ('iStream', 1), ('Thunder line', 2)]",22410,41.349,-37.802745200000004,145.0094654,50,Winter,True,1.48949,five stars it's awesome,True,80.7252631452984,82.698,1.9727368547015942
ORD469503,ID0387153038,2022-08-21,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",5545,34.597,-37.798676,144.94880859999995,50,Winter,False,1.56562,gift gift,True,69.23558679580033,69.194,0.041586795800327536
ORD330631,ID1681675844,2022-09-11,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",10210,39.668,-37.809818299999996,144.97650280000005,50,Spring,False,1.1525100000000001,phone is good to have i liked the phone overall price was decent and its a good phone,True,79.0654163111839,79.336,0.27058368881610306
ORD133521,ID4315294440,2022-06-09,Thompson,"[('pearTV', 2), ('iStream', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",22580,32.516,-37.8171713,144.9533137,50,Winter,False,0.74317,awesome phone and headset great combo.. excellent battery and performance...,True,64.40469217569306,65.032,0.6273078243069392
ORD220185,ID5402876215,2022-04-16,Nickolson,"[('iStream', 1), ('Alcon 10', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",13850,49.146,-37.8210635,144.9782837,25,Autumn,False,0.8155899999999999,five stars excellent for the price for an average smart phone user. no complaints whatsoever.,True,65.2944870215553,65.36418,0.06969297844470645
ORD266136,ID2190483592,2022-09-25,Nickolson,"[('Alcon 10', 2), ('iStream', 2), ('Candle Inferno', 1)]",18630,44.165,-37.812301,144.9623539,50,Spring,True,0.9441700000000001,don’t recommend any phone from digico phone doesn’t work it was a waste of money. it only worked for a few days then started to reboot every minute i reset the phone to factory settings thinking it would fix issue but it didn’t. called lucent said they can’t do anything because phone is not from the us,False,87.6123289633826,88.33,0.7176710366174035
ORD007088,ID5427911108,2022-05-18,Thompson,"[('iStream', 2), ('Olivia x460', 2)]",2750,68.85300000000001,-37.802094,144.9606107,0,Autumn,False,1.6749,really like the phone only one issue it won't auto connect ... really like the phone only one issue it won't auto connect to my wifi .i have to turn it off and back on then will connect. dealing with !!!,True,68.7689000668701,68.85300000000001,0.08409993312990593
ORD322008,ID0591306178,2022-03-30,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590,66.202,-37.8237,144.9563143,0,Autumn,False,1.29525,"reliable phone bought this for my husband as his first smart phone. it has proven to be reliable, and set up is user friendly",True,67.23387671947071,66.202,1.0318767194707164
ORD047735,ID1492145816,2022-03-09,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Universe Note', 1), ('iAssist Line', 1)]",12455,76.87,-37.813229,144.9514476,0,Autumn,True,0.39000999999999997,i definitely like this product.  wanted to be able to watch istream on my tv!  easy to install!,True,77.56643355775866,76.87,0.6964335577586525
ORD456226,ID2181268821,2022-08-02,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Alcon 10', 1), ('Universe Note', 1)]",15440,50.431000000000004,-37.811082899999995,144.9588361,25,Winter,False,1.04988,five stars my favorite phone,True,66.20624082780942,67.07323000000001,0.8669891721905856
ORD150766,ID4315827374,2022-06-01,Bakers,"[('Olivia x460', 2), ('Alcon 10', 1)]",11400,33.806,-37.819763099999996,144.9989418,50,Winter,False,1.13513,"i received in good condition as new but have not used it yet i received in good condition as new but have not used it yet. i will let you know later. thank you,",True,66.70698101428172,67.612,0.9050189857182716
ORD235435,ID2597770349,2022-01-09,Nickolson,"[('Thunder line', 2), ('Universe Note', 1)]",7810,75.089,-37.827676200000006,144.984998,25,Summer,True,1.69315,quick ship and arrival!!! awesome job. got to me fast and easy. (the same as how i like my women) jk lol nice phone works fine so far and maybe i'll tell ya more after i use for a little while and see if there are any bugs or issues vi feel just need to be talked about.,True,101.93358322267329,99.86837,2.065213222673293
ORD066709,ID0477079749,2022-07-13,Bakers,"[('iAssist Line', 1), ('iStream', 1), ('pearTV', 1)]",8685,34.274,-37.8062074,144.9785247,50,Winter,False,1.5287,five stars excellent,True,69.01872664700787,68.548,0.47072664700786504
ORD432887,ID0711333524,2022-12-04,Thompson,"[('pearTV', 2), ('Candle Inferno', 1), ('Toshika 750', 1)]",17370,96.66799999999999,-37.8064407,144.9571255,0,Summer,True,1.12409,el mejor de todos el mejor celular que he comprado hasta este dia lo mejor de lo mejor supera a alcon eleven pro por mucho desde resolución de camara hasta velocidades de ram es superior hasta con los olivia note o el de última generación.,True,96.28189581958168,96.66799999999999,0.3861041804183145
ORD274252,ID0418104790,2022-03-07,Bakers,"[('Universe Note', 1), ('Thunder line', 1)]",5630,59.498999999999995,-37.8184492,144.9904138,25,Autumn,True,1.03197,as advertisered like everything so far.,True,80.16204422046512,79.13367,1.0283742204651247
ORD440308,ID2457712055,2022-08-26,Bakers,"[('Universe Note', 2), ('pearTV', 2)]",19520,34.422,-37.805,144.97871980000005,50,Winter,False,1.55508,five stars seems to be doing great for my husband,True,69.1736771000183,68.844,0.3296771000183014
ORD086772,ID6167191697,2022-10-10,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('Universe Note', 1)]",10190,103.259,-37.818865,144.9548997,0,Spring,True,0.97431,"love it i just got my phone yesterday so i'm just getting used to it. so far it is great. i love the camera. how fast it is. but the home ""button and back button "" aren't really buttons they are right under the keyboard so i end up hitting them all the time. only drawback so far",True,102.82497047715978,103.259,0.4340295228402198
ORD239129,ID0589766049,2022-10-04,Thompson,"[('iAssist Line', 2), ('Thunder line', 1), ('iStream', 1)]",6780,52.36,-37.8221771,144.9477447,50,Spring,True,1.05961,"great purchase-best money /value this phone is all you need. the pictures are really good, battery life is very good - it lasts all day playing pokémon go. the screen glass feels great to the touch and response time is awesome.",True,103.52063299041964,104.72,1.1993670095803566
ORD276036,ID1490182711,2022-06-04,Nickolson,"[('iStream', 1), ('iAssist Line', 1)]",2375,32.04,-37.8220691,144.9738881,50,Winter,False,0.54314,mint condition very happy with my phone would buy another one,True,63.22975892642556,64.08,0.8502410735744377
ORD379458,ID0373651914,2022-06-01,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('pearTV', 1), ('iStream', 2)]",9065,41.191,-37.8114421,144.92733069999997,50,Winter,True,1.74125,good with non-us brick great product that came with a non-us power brick. seller should state this.,True,82.20404730185285,82.382,0.17795269814715198
ORD421031,ID4405283289,2022-11-12,Thompson,"[('Alcon 10', 1), ('Universe Note', 1), ('pearTV', 1)]",18710,68.913,-37.8264748,144.9516952,0,Spring,False,1.5893,durability is zero of it falls screen first it fell once from a table indoors and the screen cracked and blacked out and never came back on.,False,67.66081345293334,68.913,1.2521865470666569
ORD166407,ID2810279743,2022-08-07,Bakers,"[('pearTV', 1), ('iAssist Line', 2), ('Lucent 330S', 1), ('Candle Inferno', 1)]",12420,64.041,-37.8169154,144.9881339,0,Winter,False,0.9914200000000001,"three stars it was a gift, the charger does not wok for the phone.and it is not unlock",True,65.86285934627077,64.041,1.8218593462707702
ORD054620,ID0579486986,2022-05-01,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1), ('Universe Note', 1)]",12220,36.306,-37.814786700000006,144.94948480000005,25,Autumn,False,0.317,"bad battery! had issues charging from day 1, by day 12 it no longer charges at all. so far return/exchange not as easy as they tell you...still going through that process, sigh. also, phone was not as nice as expected but i'm just putting in a case so who cares but just so u know it will have scuffs n scratches.",False,48.268105528937085,48.28698,0.018874471062915177
ORD194916,ID6167230998,2022-05-15,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",13680,47.998999999999995,-37.8169763,144.9534055,25,Autumn,False,0.73482,this is an item that is easy to use for novices. my child uses it and has no issues,True,64.9679129776479,63.83867,1.1292429776478983
ORD168924,ID0031477169,2022-05-07,Bakers,"[('iStream', 1), ('Olivia x460', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",21730,40.422,-37.7989598,144.9842738,25,Autumn,False,1.5614700000000001,"not an at&t phone this is not an at&t phone. after many frustrating hrs trying to see of i can get this phone to work with at&t, we were able to conclude that not onlybia it not an at&t phone but it's not compatible either! pretty upsetting!",False,53.2998202797289,53.76126,0.4614397202711018
ORD289308,ID0912832679,2022-11-29,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Universe Note', 1)]",10220,102.148,-37.8177602,144.9788454,0,Spring,True,0.82258,husband loves it!,True,101.5875393735617,102.148,0.5604606264382994
ORD175273,ID3924911403,2022-11-01,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",11250,44.236999999999995,-37.81330420000001,144.96560490000005,25,Spring,False,0.6835899999999999,exactly what you worry about with a refurbish purchase. :( battery is basically dead. how do you not refurbish that of all things?,False,60.27431292673662,58.83521,1.4391029267366235
ORD059591,ID0026680093,2022-05-13,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('iStream', 2), ('Candle Inferno', 2)]",11030,61.951,-37.812178100000004,144.94445380000005,0,Autumn,True,0.23649,"cannot turn off shutter sound, poor battery life came from a country where it is illegal to turn off shutter sound, so every time i take a picture there is a loud obnoxious shutter sound which can not be avoided. battery life is poor, some glitching",False,61.935259510121625,61.951,0.015740489878375286
ORD361029,ID6273358850,2022-03-30,Thompson,"[('pearTV', 1), ('Alcon 10', 1), ('iAssist Line', 1), ('Lucent 330S', 1)]",18715,34.834,-37.799531,144.9621939,50,Autumn,False,1.97732,"one of my better purchases off of digico absolutly, 100% meant my expectations. one of my better purchases off of digico! thank you!!",True,69.9916625078566,69.668,0.32366250785659645
ORD119514,ID0579506494,2022-08-27,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",24670,44.678000000000004,-37.8135387,144.9481638,0,Winter,False,0.13621,"very bad received the equipment and never lit, i thought it came fully discharged and discarded with other chargers actually burnt wine team, plus it did not bring handsfree or a user's manual, i am very upset about the teasing after me to trust in you",False,45.67807790458933,44.678000000000004,1.0000779045893253
ORD019664,ID0227330544,2022-11-28,Bakers,"[('pearTV', 1), ('Universe Note', 1), ('iStream', 2), ('Lucent 330S', 2)]",12520,75.646,-37.8033282,144.994517,0,Spring,False,0.7449100000000001,well worth it very impressed with the option to use on the phone,True,75.7412423322306,75.646,0.09524233223059753
ORD327270,ID3215191986,2022-11-03,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 1)]",14540,76.45,-37.8065644,144.9516826,25,Spring,True,0.79187,great phone really great phone. appears to pick up a much faster internet frequency in south africa. clear pictures. works fast. delivery was much sooner than expected.,True,101.33708455782653,101.67850000000001,0.34141544217348496
ORD202981,ID4740822062,2022-08-06,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",12270,61.863,-37.8036557,144.94979030000005,0,Winter,True,1.0319399999999999,"it at&t phone, it no unlocked ph, it at&t phone,it no unlocked ph,",False,62.876251117723434,61.863,1.013251117723435
ORD479653,ID3098154908,2022-05-26,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Toshika 750', 1), ('Thunder line', 2)]",18060,60.906000000000006,-37.822999700000004,144.93749440000005,25,Autumn,True,1.42487,"a very good phone all around. loved the note 10 plus, prriod.",True,81.75064075198947,81.00498000000002,0.7456607519894476
ORD197826,ID0282825893,2022-07-23,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('iStream', 2)]",9070,50.16,-37.8036161,144.9541139,25,Winter,False,1.1833799999999999,"all good the phone was new, shipped fast and was exaclty what i though it would be. i really love the phone and it has been working great for me.",True,66.99039114914729,66.7128,0.277591149147284
ORD378828,ID0589713786,2022-05-25,Nickolson,"[('Toshika 750', 1), ('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",23745,39.949,-37.8206673,144.956766,50,Autumn,True,1.1476600000000001,"perfect! wouldn't have known this was reconditioned. looks and acts perfect, no trouble of any kind. the phone itself is top notch.",True,80.62980887491167,79.898,0.7318088749116782
ORD035319,ID0358732434,2022-10-13,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Candle Inferno', 1), ('iStream', 2)]",6280,67.336,-37.81869810000001,144.98401930000003,25,Spring,True,1.27233,"good for the price if you want a basic phone with ad's then get this. the camera quality is poor, grainy and tends to over compensate for everything so your pictures come out poor.",False,90.2886315466341,89.55688,0.7317515466340865
ORD392820,ID2442297408,2022-02-19,Thompson,"[('pearTV', 2), ('Universe Note', 1)]",16070,72.736,-37.8178098,144.95166609999995,0,Summer,False,0.70027,"very expeditiously and been a nice phone for me so far the product came as advertised, brand new. it was delivered on time, very expeditiously and been a nice phone for me so far.",True,72.0565941012338,72.736,0.6794058987662055
ORD105041,ID0638051070,2022-06-08,Nickolson,"[('Toshika 750', 1), ('pearTV', 1)]",10630,73.705,-37.8182464,144.96628280000004,0,Winter,True,0.29,still learning to use it in its full glory what i have seen so far i love it! verizon's plans are kind of expensive though. haven't figured out an easy way to carry it around.,True,73.67971656146659,73.705,0.025283438533406866
ORD005628,ID0591430512,2022-02-22,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2)]",15850,44.763000000000005,-37.817782799999996,144.9663077,50,Summer,True,0.29919,nice phone but... its a nice phone but its a brick! it is heavy and i wont be able to carry in my pocket. it is user friendly. i like windows for that reason. we have the fastest internet we can have and the phone still loads very slowly.,True,88.08930287892468,89.52600000000001,1.4366971210753263
ORD473701,ID4716795546,2022-09-07,Thompson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Universe Note', 2)]",11575,77.845,-37.8194003,144.95279019999995,25,Spring,True,0.9021600000000001,not bad for the price the charger was not original. it heated up on charging. the phone was in good condition. everything worked like a charm. the phone was previously locked to t mobile. every time i restart the phone i can see t mobile intro screen load up.,True,102.23655253657716,103.53385,1.2972974634228365
ORD407349,ID0377544273,2022-03-20,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675,58.126000000000005,-37.814846,144.94589030000003,25,Autumn,True,0.26314,"works well works real well, my son likes it.",True,77.05346526568817,77.30758000000002,0.25411473431184106
ORD264690,ID1282403407,2022-06-12,Thompson,"[('iAssist Line', 2), ('pearTV', 2), ('Thunder line', 1)]",19250,33.635,-37.813266799999994,144.9586428,50,Winter,False,1.0199799999999999,excellent phone 6 months working great,True,66.03061465097045,67.27,1.239385349029547
ORD389262,ID3161948949,2022-03-14,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1)]",8770,66.921,-37.8087898,144.9573786,0,Autumn,False,1.00447,my 10 year old has enjoyed playing on this. great selection of apps and games.,True,66.05817781533061,66.921,0.8628221846693975
ORD361563,ID1838361813,2022-06-23,Nickolson,"[('pearTV', 1), ('Olivia x460', 2)]",8760,56.629,-37.8145064,144.9660349,25,Winter,True,0.55023,"looks like new ! i bought this in february 2018 . i was so excited because it was so beautiful , no dent or scratches anywhere. everything works perfect . i hope stays like this for few more years :))",True,75.20825167848345,75.31657,0.10831832151654908
ORD125354,ID0472236184,2022-10-01,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('iAssist Line', 1)]",11575,88.087,-37.79896110000001,144.96652219999999,0,Spring,False,2.2017599999999997,thank you thank you,True,87.62255455312878,88.087,0.464445446871224
ORD056830,ID2621587173,2022-04-09,Bakers,"[('pearTV', 2), ('Candle Inferno', 1), ('Olivia x460', 1), ('Universe Note', 1)]",17725,51.956,-37.8040814,145.00898059999997,0,Autumn,False,1.37681,"terrible experience! buy a newer phone first day and the battery has to be replaced already, which will cost me another $100. i wish i would have bought a newer phone. terrible experience! buy a newer phone.",False,52.553192039689996,51.956,0.5971920396899932
ORD345486,ID1888086800,2022-04-29,Thompson,"[('iStream', 2), ('Olivia x460', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",6405,34.717,-37.7999733,144.96254009999996,50,Autumn,False,1.96216,five stars great phone and great price,True,69.93036669869929,69.434,0.4963666986992905
ORD472966,ID0579407285,2022-11-12,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Universe Note', 2)]",11650,72.089,-37.82200200000001,144.96866980000001,0,Spring,False,0.38709,it was in better shape than i expected. it was new as far as i can tell. the add said it was renewed. i was expecting some scuffs or ligh scratches. the universe s9 i received was in new condition.,True,72.8230481880965,72.089,0.7340481880964944
ORD378416,ID3212035128,2022-03-21,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('iStream', 2), ('Olivia x460', 2)]",7930,76.943,-37.8087101,144.948722,0,Autumn,True,0.4645,s10 plus... get one the phone is simply awesome. no flaws.,True,77.86761593402042,76.943,0.924615934020423
ORD285089,ID0060096860,2022-04-29,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360,76.744,-37.8184834,144.972258,0,Autumn,True,0.23836999999999997,exceeded my expectations this thing is flipping amazing. especially compared to the alcon 7 i replaced. if your a highly industrial type who needs to take quick notes and you don't wanna spend 1000$ on the latest and greatest note i'd recommend this.,True,76.95331373581834,76.744,0.20931373581834123
ORD002761,ID0034160619,2022-06-22,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 1), ('Toshika 750', 2)]",12050,62.857,-37.8010831,144.9697994,25,Winter,True,1.9495,bought for my daughter she loves it. great investment for her watching movies!!,True,83.42726306528812,83.59981,0.17254693471188887
ORD327259,ID0026034672,2022-08-22,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",12455,38.836,-37.8111201,144.9700211,50,Winter,True,0.83311,perfect cellphone the perfect cellphone,True,76.8698280297947,77.672,0.8021719702052934
ORD418647,ID0955611524,2022-10-08,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Toshika 750', 1)]",24445,81.381,-37.8034065,144.9665448,25,Spring,True,1.7112900000000002,great phone but the screen scratches easily the phone works and runs great but within a week the screen was very scratched up,True,108.83539672595516,108.23673000000001,0.5986667259551552
ORD466004,ID1560149598,2022-03-14,Thompson,"[('Lucent 330S', 1), ('iStream', 1), ('iAssist Line', 1)]",3605,51.148999999999994,-37.8152763,144.9366486,0,Autumn,False,0.9611,you have to purchase to many accessories for it to work.,False,50.87236876628713,51.148999999999994,0.27663123371286247
ORD027754,ID0600744935,2022-08-13,Nickolson,"[('iStream', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",2760,57.751999999999995,-37.8115767,144.9662735,25,Winter,True,0.83273,"thank you. though it came with a noticeable scratch on the upper left hand side of the phone, it still appeared brand new. it never leaves my site.",True,76.86759599142685,76.81016,0.05743599142685696
ORD025528,ID3610014308,2022-10-16,Bakers,"[('Universe Note', 1), ('pearTV', 1)]",9760,81.09,-37.8171376,144.9856804,0,Spring,False,1.1565299999999998,the phone is great but i ordered it unlocked and it came locked the phone is great but i ordered it unlocked and it came locked. thanks to tony at digico he sought out this the problem for me so i am a very happy customer. thanks again tony you were a great help.,True,79.09820134404795,81.09,1.9917986559520529
ORD018125,ID6167191719,2022-07-17,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",13520,47.442,-37.8184396,144.95674540000005,25,Winter,True,1.0659,be ready to buy a new battery the battery sucks. it dies at 70% and i've only had it a month. update: after 2 months the phone no longer charges.,False,63.07572486238736,63.097860000000004,0.02213513761264352
ORD370335,ID0312719417,2022-07-04,Thompson,"[('Lucent 330S', 1), ('iStream', 1)]",1380,71.96300000000001,-37.8003085,144.96297880000003,0,Winter,False,1.9627700000000001,nearly perfect phone came in perfect condition. my only issue was the phone came with a roku power supply instead of an actual phone charger. no a major issue for me since i already have multiple usb c turbo chargers,True,71.56836057946573,71.96300000000001,0.3946394205342756
ORD426925,ID0575397935,2022-03-04,Nickolson,"[('iStream', 2), ('Thunder line', 2), ('Toshika 750', 1), ('Universe Note', 2)]",15880,50.408,-37.8212343,144.98373769999995,25,Autumn,False,1.28162,best phone 2019 nowadays like the expected,True,67.17876709685765,67.04264,0.13612709685764912
ORD365174,ID0660544730,2022-04-23,Bakers,"[('Alcon 10', 1), ('Toshika 750', 1), ('Olivia x460', 1), ('iStream', 2)]",14795,65.95100000000001,-37.816937,144.9898112,0,Autumn,False,0.9078700000000001,"really love it the only problem i have is that i can peal the glass back off easily. it would not fall off, however, so i'm impressed. i bought this used, but i can barely tell that it was.",True,65.66759897861579,65.95100000000001,0.28340102138422196
ORD423765,ID0635529205,2022-06-02,Thompson,"[('Candle Inferno', 2), ('pearTV', 1)]",7170,57.507,-37.814045,144.93963430000005,25,Winter,True,0.6714100000000001,excelente teléfono super feliz,True,75.92003696642143,76.48431000000001,0.5642730335785728
ORD160370,ID0664379624,2022-01-31,Nickolson,"[('Thunder line', 1), ('pearTV', 1), ('Lucent 330S', 2), ('iAssist Line', 2)]",15400,27.162,-37.8209865,144.9660368,50,Summer,False,0.40788,don't buy this phone this phone is obsolete. verizon won't activate this phone.,False,54.236003608975395,54.324,0.08799639102460333
ORD187799,ID1095506253,2022-08-09,Bakers,"[('Universe Note', 1), ('iStream', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",22080,59.492,-37.800684000000004,144.98579709999996,25,Winter,True,1.3278299999999998,"fantastic screen display, its fast , excellent camera the fingerprint sensor could be upgraded to one that works!",True,79.77570703333228,79.12436,0.6513470333322857
