order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD092942,ID6167278758,2022-04-19,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085,39.088,-37.81323870000001,144.95163349999999,50,Autumn,True,0.40633,"digico and company hits the mark everytime. great phone with all the current technology at a great price. i purchased the phone because it comes with digico help, if needed. i my case i had the phone up and running in less then 15 mins.",True
ORD335128,ID1492410212,2022-03-19,Thompson,"[('iStream', 1), ('Candle Inferno', 1), ('pearTV', 2), ('Alcon 10', 2)]",31100,62.585,-37.801992,144.9638169,25,Autumn,True,1.8929799999999999,great phone for the price i'm lovin it! working perfect in venezuela.,True
ORD262185,ID0576838466,2022-07-30,Bakers,"[('Olivia x460', 1), ('Universe Note', 1), ('Lucent 330S', 2), ('iStream', 2)]",7435,78.35600000000001,-37.8178183,144.9887553,0,Winter,True,1.0404799999999998,good and beautiful very good and smart.,True
ORD034059,ID1449298227,2022-08-29,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('pearTV', 2), ('Universe Note', 2)]",21180,38.655,-37.81947460000001,144.9817627,25,Winter,False,1.07829,"does not work for verizon or sprint i wish this had been more obvious to me before my purchase, so here's my input and i hope the people see it who would be affected. this phone is not compatible with verizon, sprint, and their sub-carriers! i'm disappointed that i didn't know this until it arrived and now i have to return it :/",False
ORD427660,ID3218226991,2022-08-04,Thompson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770,31.307,-37.807573299999994,144.94509480000005,50,Winter,False,0.5936600000000001,still learning i still don't know how to use it all but i like the pictures it takes and it is easy to ear,True
ORD022522,ID0577517977,2022-09-09,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1), ('Thunder line', 1), ('Lucent 330S', 1)]",8955,52.413999999999994,-37.8270191,144.9741274,50,Spring,True,1.02044,good phone i got this phone as a backup. it is quite capable in its role.,True
ORD467680,ID4716795140,2022-09-13,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('iAssist Line', 1)]",12895,50.19,-37.8172931,144.95326200000005,50,Spring,True,0.74906,overall a very nice phone with an excellent camera. the only drawback is the battery life. it can barely last for one day if you actively use it.,True
ORD343290,ID1224854789,2022-01-15,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2)]",11090,68.285,-37.8132882,144.94040880000003,25,Summer,True,0.5896899999999999,five stars flip phones and pretty tough.,True
ORD203800,ID0377544273,2022-04-19,Thompson,"[('iStream', 1), ('Alcon 10', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",22960,47.92,-37.814846,144.94589030000003,0,Autumn,False,0.26314,two stars so....... can u stop turning on the develeper options please,False
ORD386230,ID1668523294,2022-09-04,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680,75.994,-37.8215275,144.9617357,0,Spring,False,0.7608199999999999,it is so easy to use and is everything i hoped for,True
ORD196653,ID1492150939,2022-12-12,Thompson,"[('iStream', 1), ('Lucent 330S', 1)]",1380,58.008,-37.8151868,144.9523394,25,Summer,True,0.5414,scam not unlocked at all has at&t written all over it and the settings are all at&t took it to verizon and they could not do anything with it (get it to work),False
ORD013215,ID0591408187,2022-01-30,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",8565,59.06399999999999,-37.8225799,144.96103109999999,25,Summer,False,0.87066,one star very slow charging ...worst,False
ORD352494,ID4754200383,2022-08-04,Thompson,"[('Alcon 10', 2), ('Universe Note', 1)]",21350,52.498000000000005,-37.8152489,144.92772730000004,25,Winter,False,1.72492,five stars works great. very resilient,True
ORD467598,ID0154044624,2022-10-06,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455,96.624,-37.82076110000001,144.9670767,0,Spring,True,0.32478,it's a good phone loved it minus the no fingerprint. i bought to replace my at&t blade spark pro and i ended up keeping my phone and giving this one to my husband. it takes better pics than the spark but i couldn't walk away from the finger print scanner.,True
ORD349635,ID2143491089,2022-05-02,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2)]",9810,58.985,-37.8158555,144.94942890000004,25,Autumn,True,0.41056000000000004,five stars excellent phone for the price. it does everything the more expensive phones do.,True
ORD252584,ID3313210941,2022-08-06,Nickolson,"[('Alcon 10', 2), ('iStream', 2), ('Universe Note', 1)]",21650,30.384,-37.8184925,144.9670821,50,Winter,False,0.2174,they love it. it works perfectly bought 2 of these cell phone and sent to my mom and my brother in overseas. they love it.it works perfectly. wants to buy more but price went up. so sad .😯,True
ORD021050,ID0767724076,2022-02-16,Nickolson,"[('iAssist Line', 1), ('pearTV', 2)]",14845,86.50299999999999,-37.8046174,144.972319,0,Summer,False,1.57487,certified refurbished alcon 6s has unusable battery the delivery was faster than expected by a week. but the phone itself has scratches at the top part. worse still is the battery that died off very quickly. although phone is cheap but battery is already unusable and has to be replaced.,False
ORD069195,ID0301537541,2022-09-22,Thompson,"[('pearTV', 2), ('iStream', 1), ('Candle Inferno', 2), ('Olivia x460', 1)]",14855,104.11,-37.821006,144.9442801,0,Spring,True,0.95945,"excellent seller post office took forever to get it to me. when i got it i was impressed. looks like new, works like new. activated and enjoying it. excellent seller.",True
ORD289627,ID0663120967,2022-04-30,Thompson,"[('pearTV', 2), ('Lucent 330S', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",19395,62.083,-37.7999256,144.9551217,25,Autumn,True,1.58595,the ease of set up and overall functionality makes this thunder show worth every penny.  i especially like setting my background screen and being able to set affirmations that i use as personalized reminders.,True
ORD142891,ID0030220696,2022-05-08,Bakers,"[('Alcon 10', 1), ('Toshika 750', 1)]",13270,70.79,-37.7940773,144.98511499999995,0,Autumn,False,1.98291,"we like it all so far, but have a lot to try out yet.",True
ORD300350,ID5921933974,2022-06-14,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",19160,51.583999999999996,-37.8064779,144.9378783,0,Winter,False,1.06251,not worth it. the price different was probably around $50 for a new s9+. i really regret trying to cheapen out for a refurbished. the phone came full of scratches and was not unlocked. it is not like new. don't risk it.,False
ORD048964,ID0593055580,2022-11-01,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,59.401,-37.811641200000004,144.9639439,25,Spring,False,0.91779,"this is my second inferno, i'm upgrading from the 2nd generation 7"" model. love the screen resolution. movies and videos are sharp and no pixelating. the camera is a bonus my first version did not have. all together this was a great buy for under $100 on sale. thank you best buy.",True
ORD197623,ID6167247292,2022-11-28,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2)]",10820,42.611999999999995,-37.8189646,144.96185480000003,50,Spring,True,0.67802,"the glass breaks very easily. the phone is crap and the ""life proof"" ... extremely fragile. the glass breaks very easily. the phone is crap and the ""life proof"" case protector does not work. i've gone through 2 of these phones in 4 months. total waste of money.",False
ORD257782,ID6167441047,2022-01-25,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",11270,56.826,-37.8112673,144.9617174,25,Summer,False,1.0676700000000001,four stars this item excellent not like new.thanks,True
ORD027244,ID2314545804,2022-12-22,Bakers,"[('iAssist Line', 1), ('Thunder line', 1), ('Lucent 330S', 1), ('pearTV', 1)]",11945,69.98899999999999,-37.8050671,144.9881677,25,Summer,True,0.82889,five stars love it. now all i need to do is not to lose it.,True
ORD491367,ID2180785616,2022-06-01,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Thunder line', 2), ('pearTV', 2)]",36110,36.725,-37.8147394,144.9688945,50,Winter,True,0.43306000000000006,"excellent phone! i love it! i am a windows phone fan, and this is the best one i have had so far!",True
ORD230436,ID0746912572,2022-09-10,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('pearTV', 1), ('Thunder line', 1)]",17615,80.307,-37.824274100000004,144.9831252,0,Spring,False,1.35069,"happy with the huawei mate 20 lite amazing phone, works very fast, totally worth the price with very high quality, love it!!!!!",True
ORD455940,ID4655086240,2022-10-11,Thompson,"[('pearTV', 1), ('Thunder line', 1)]",8490,71.47399999999999,-37.8109126,144.9457174,25,Spring,True,0.22921,sim card the product came without a sim card. no big deal but i had to go to verizon to get one. the product description said it had one.,True
ORD345808,ID5556316744,2022-08-09,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('iStream', 2), ('Alcon 10', 1)]",14130,49.895,-37.8066063,144.9378524,25,Winter,False,1.05504,"so i am happy with it i purchased this for a foreman at work. he has not broken it yet or complained about it so far. so i am happy with it! i had to get a sim card adapter since the sim slot in the phone was larger than the actual sim card. no big deal though, only cost a couple dollars, worth it.",True
ORD142195,ID4162427915,2022-07-07,Nickolson,"[('Thunder line', 1), ('Olivia x460', 2)]",4630,62.063,-37.8196909,144.968279,0,Winter,False,0.16551,unreal value very happy with this purchase. nice camera and display. put my straight talk at&t sim in and good to go. great battery life and top shelf performance. at less than half the price of other flagships this phone over-delivers.,True
ORD271110,ID2086645491,2022-10-11,Nickolson,"[('iStream', 1), ('iAssist Line', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",10145,42.833999999999996,-37.81942100000001,144.9610485,50,Spring,True,0.7533,"i purchased this tablet on a discounted price as an alternative for rc tablet. the operating system is not good, very slow response, apps takes a lot of time to open. many of the apps like youtube is not made for inferno os, so my little one has a difficult time handling it. after 2 months, i got him rc tablet.",False
ORD457315,ID4544561904,2022-01-12,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 1)]",19205,60.131,-37.8114157,144.9730729,0,Summer,False,0.85709,not accurate description of product does not support nano sim cards. i need to find a micro sd adapter or go to provider to switch dom cards now. will update review later after i figure this out.,False
ORD248419,ID0317369542,2022-01-20,Thompson,"[('Toshika 750', 2), ('iStream', 2)]",8940,59.58,-37.80609329999999,144.9544511,25,Summer,True,0.9787799999999999,not worth it went to add a sim card and it wont work,False
ORD088748,ID1964023934,2022-09-18,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",12405,63.19,-37.818999700000006,144.95260990000003,0,Spring,False,0.85639,said it was new and it is not!! this phone said it was new when i ordered it. i however is not new. it has chips in it on the corners of it. i'm not happy at all with this phone!!,False
ORD313564,ID0575429350,2022-07-16,Nickolson,"[('Universe Note', 2), ('iStream', 2), ('Alcon 10', 2)]",25100,40.150999999999996,-37.8187564,144.9832053,50,Winter,True,1.2008299999999998,i just giv to my mother and is perfect no scratches o other imperfections the other owner they ... i just giv to my mother and is perfect no scratches o other imperfections the other owner they take good care of this alcon,True
ORD341722,ID5668009828,2022-03-29,Bakers,"[('iStream', 2), ('Toshika 750', 2)]",8940,40.849000000000004,-37.810644599999996,145.01065680000005,50,Autumn,True,1.35846,the digico inferno is great for our 6 year old to play some games.,True
ORD404914,ID6167231030,2022-01-23,Thompson,"[('Olivia x460', 1), ('Universe Note', 1), ('iAssist Line', 1)]",6900,75.99600000000001,-37.8134857,144.9585706,0,Summer,False,1.01552,good product highly recommends,True
ORD207280,ID0746912635,2022-03-09,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 2)]",8130,34.283,-37.825772,144.9844382,50,Autumn,False,1.53359,"and the phone looks and works like new! the shipping was very fast, and the phone looks and works like new!",True
ORD328593,ID4716795555,2022-06-23,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('iStream', 2), ('Candle Inferno', 1)]",9855,49.037,-37.8190296,144.9529903,25,Winter,False,0.8785299999999999,good price good phone good phone no issues yet.,True
ORD478195,ID0703556744,2022-10-27,Thompson,"[('iStream', 1), ('pearTV', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",16455,104.728,-37.8065073,144.9579553,0,Spring,True,1.17803,good amazing for the price could use a bit more storage in ram and on board,True
ORD118609,ID0576879028,2022-06-18,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 2), ('pearTV', 2), ('Alcon 10', 2)]",36110,36.46,-37.817451399999996,144.9707239,50,Winter,True,0.16384,"brand new! the phone came in perfect condition, as if it was brand new. though the charger and lighting cable aren’t original.",True
ORD317537,ID3121574833,2022-02-18,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 2)]",2880,70.183,-37.8042237,144.9968882,0,Summer,False,0.65887,advertising was spot on - product was great. it arrived as described.,True
ORD365695,ID3213448198,2022-04-29,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('iStream', 1), ('Candle Inferno', 1)]",6480,41.065,-37.802564200000006,144.9600924,50,Autumn,True,1.60569,four stars it is an excellent product.,True
ORD383697,ID4787976071,2022-12-26,Thompson,"[('pearTV', 2), ('Olivia x460', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",18110,78.07600000000001,-37.8012741,144.941624,0,Summer,False,1.35627,"great phone the battery life is amazing. i don't use my phone for too much, but i can often go 2+ days without charging it. when i do need to charge it, the turbo charge gets it from 0 to 100 in an hour. good screen, and ok camara.",True
ORD010090,ID3215192024,2022-01-30,Thompson,"[('iAssist Line', 2), ('iStream', 1)]",4600,70.998,-37.809324200000006,144.94645930000001,0,Summer,False,0.37664000000000003,it is good item except the battery did not last long it is good item except the battery did not last long. it is unlocked and can be used outside of usa.,True
ORD172179,ID0767752915,2022-11-13,Nickolson,"[('iAssist Line', 2), ('iStream', 1), ('Toshika 750', 2)]",13240,83.463,-37.8030239,144.96970459999997,0,Spring,False,1.73338,refund my money spend the phone not working how i expected to it getting hot while charging battery life dropping its condition it ok but usage of the phone not appropriate need a refund.,True
ORD413781,ID0581733882,2022-12-06,Thompson,"[('iStream', 2), ('Olivia x460', 1), ('Thunder line', 2)]",5885,34.241,-37.8049453,144.9284165,50,Summer,False,1.8523,this phone has stopped doing the wireless charging almost right ... this phone has stopped doing the wireless charging almost right away. it has been sent back and i am getting one from us cellular.,False
ORD418528,ID0373647142,2022-08-01,Thompson,"[('pearTV', 1), ('Candle Inferno', 2), ('Universe Note', 1), ('iStream', 1)]",10770,54.268,-37.810699799999995,144.9283886,0,Winter,False,1.6574400000000002,no curved screen i hate curved screen... would be a 5 star product e. ept for curved screen edges. drop from 2 feet and it cracks screen. i dropped my note 2 many times from 2 to 4 feet with no damage. olivia screwed up...,False
ORD116889,ID0310944064,2022-04-01,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 2), ('iStream', 1), ('pearTV', 1)]",8545,54.199,-37.8030258,145.00493649999999,0,Autumn,False,1.1534799999999998,"not sure why, but it kept freezing and ended up having to return it. very disappointing",False
ORD220505,ID0581704398,2022-12-24,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",11700,85.17299999999999,-37.8101861,144.93057980000003,0,Summer,True,1.47631,bad bad,False
ORD294809,ID0702374361,2022-11-08,Thompson,"[('pearTV', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",17295,50.121,-37.807679,144.9422983,50,Spring,True,0.6964899999999999,my new focus phone i am very satisfied with my phone i had gotten two one for my sonand jut love it.,True
ORD447383,ID2177124610,2022-11-01,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820,102.274,-37.8148622,144.96072780000003,0,Spring,True,0.88015,"five stars very nice phone. fast, powerful",True
ORD347467,ID3394725369,2022-01-22,Nickolson,"[('iAssist Line', 2), ('Universe Note', 2)]",11350,69.928,-37.8149291,144.9605095,25,Summer,True,0.8937,a couple scratches when received but everything works great better than the first one i received,True
ORD468150,ID6167191725,2022-10-02,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",19250,38.681,-37.8174153,144.9603114,50,Spring,False,0.82304,10/10 better than i expetcted will buy again,True
ORD162017,ID3146808081,2022-12-26,Bakers,"[('Lucent 330S', 2), ('iStream', 1), ('Toshika 750', 2), ('Universe Note', 1)]",14700,69.192,-37.81250470000001,144.9884447,25,Summer,True,0.659,great product was time to replace my old phone am completely happy,True
ORD264918,ID1833120520,2022-09-02,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('iAssist Line', 1), ('Olivia x460', 2)]",13745,50.653,-37.799593,144.9552155,25,Spring,False,1.62279,it works but.... got a lot of dropped calls,False
ORD466652,ID1725216536,2022-01-21,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 2), ('Thunder line', 2)]",23485,102.889,-37.8029875,144.9651083,0,Summer,True,1.78077,no headphones or dongle like new,True
ORD375679,ID1463656472,2022-10-15,Bakers,"[('iAssist Line', 2), ('Toshika 750', 1)]",8770,63.607,-37.8168529,144.9953284,25,Spring,True,0.7633300000000001,do not buy from this seller. i should be able to give zero stars. this is a scam. the phone i got is faulty and the charger never worked. i have to spend money to get it fixed and i have to buy a charger. i am reluctant to spend money to get it fixed because it might still not work. i am stuck with a useless piece of crap.,False
ORD066418,ID0781151722,2022-05-11,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('Alcon 10', 1), ('Lucent 330S', 2)]",23500,39.757,-37.8022421,144.9427539,50,Autumn,True,1.2216,stoped working after a year worked great for a year then it just stopped receiving calls and texts,True
ORD164375,ID0579994807,2022-10-01,Thompson,"[('iStream', 1), ('Universe Note', 2), ('Toshika 750', 1)]",11370,40.458,-37.803187799999996,144.93671709999995,50,Spring,False,1.39419,five stars very good,True
ORD410989,ID2209383485,2022-08-02,Thompson,"[('iStream', 1), ('Candle Inferno', 1)]",580,82.399,-37.7997486,144.9574922,0,Winter,True,1.70597,"four stars cool phone, :)",True
ORD420034,ID2462381376,2022-10-12,Thompson,"[('Universe Note', 2), ('Alcon 10', 1)]",15850,84.09899999999999,-37.799587,144.96340880000002,25,Spring,True,2.04629,best phone i've ever had phone is amazing. bright colorful screen. the battery lasts all day. i only charge it once a day. plenty of space and upgradable. camera is amazing. overall this phone is awesome.,True
ORD267871,ID0161535807,2022-09-17,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040,105.066,-37.8118537,144.95833580000001,0,Spring,True,0.9950399999999999,worth the money this is great my husband loves it,True
ORD367472,ID0395252517,2022-03-29,Bakers,"[('Candle Inferno', 1), ('iStream', 2), ('Universe Note', 2), ('pearTV', 1)]",13940,41.16,-37.79995020000001,144.97711,50,Autumn,True,1.94704,"excellent smartphone, most of its problems have been solved ... excellent smartphone, most of its problems have been solved with the launch of an update and the new android 8.1",True
ORD128598,ID0575390875,2022-06-15,Nickolson,"[('Candle Inferno', 1), ('iStream', 1), ('Olivia x460', 2), ('Thunder line', 1)]",5210,68.609,-37.8205828,144.9848106,0,Winter,False,1.3599700000000001,five stars excellent and arived on time !!,True
ORD120747,ID0441587731,2022-02-03,Thompson,"[('Candle Inferno', 2), ('pearTV', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",32605,54.244,-37.8143214,144.9380749,25,Summer,False,0.81195,"great phone for a teenager great phone for a teenager, rugged. just have to limit their time like with any electronics, but especially those on line.",True
ORD280681,ID1449316640,2022-06-18,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 2), ('pearTV', 2)]",31750,77.854,-37.8168452,144.989449,0,Winter,True,0.91648,toshika es lo mejor excelente teléfono único y original,True
ORD220152,ID1224821959,2022-12-20,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('iAssist Line', 1)]",21745,55.006,-37.8121742,144.9381852,25,Summer,False,0.78323,buy it and save a ton. great phone at a bargain price.,True
ORD013520,ID6167247289,2022-05-15,Nickolson,"[('Alcon 10', 1), ('Thunder line', 2), ('Universe Note', 1), ('pearTV', 1)]",23070,79.768,-37.81918510000001,144.9610198,0,Autumn,True,0.7530600000000001,"great phone for the price i bought it as a gift for my wife and so far it works with a t-mobile line, expecting to use it in venezuela. the phone is great with a big screen which make it easy to navigate and ro write messages.",True
ORD025701,ID0452380689,2022-08-02,Thompson,"[('Thunder line', 2), ('Universe Note', 1), ('pearTV', 2)]",20430,48.555,-37.82550379999999,144.95160259999997,25,Winter,True,1.48286,it can't do every day operations it's a slow phone. very poor!,False
ORD053837,ID2269259849,2022-07-26,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('pearTV', 1), ('iStream', 2)]",16790,32.156,-37.823680100000004,144.9563466,50,Winter,True,1.2917299999999998,horrible zero stars. this phone is not compatible in the us or with any carriers in nys.,False
ORD072565,ID4746121968,2022-03-02,Nickolson,"[('Toshika 750', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",14550,63.386,-37.812325799999996,144.9735736,0,Autumn,True,0.7824,don't buy phone is 2g not 4g lte sellers says 4g lte but phone is 2g per at&t,False
ORD299907,ID4442493990,2022-10-24,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",23810,83.51100000000001,-37.8251658,144.95391659999999,0,Spring,False,1.5154100000000001,lucentrola's best phone for the price this phone is amazing much more proficient than my olivia universe,True
ORD475153,ID0703556741,2022-07-05,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('iStream', 1), ('pearTV', 1)]",33000,39.27,-37.8063758,144.957978,50,Winter,True,1.18823,"great phone, great value! i'm not a big fan of the fingerprint reader on the back, but it works perfectly. the battery life more than overcomes that small negative. the battery actually lasts as long or longer than advertised.",True
ORD015466,ID3106293103,2022-08-14,Thompson,"[('iAssist Line', 1), ('Thunder line', 1)]",4405,78.991,-37.806236299999995,144.9324545,0,Winter,True,1.4715200000000002,five stars everything went like they said it would. great quality,True
ORD478046,ID1450727146,2022-01-17,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540,78.959,-37.8233696,144.9847968,0,Summer,False,1.44212,good purchase great phone. came brand new no scratches. no complaints from me. works great so far,True
ORD345139,ID0202473000,2022-11-13,Thompson,"[('iAssist Line', 2), ('Thunder line', 2), ('Toshika 750', 1), ('Candle Inferno', 1)]",13560,91.70100000000001,-37.802884399999996,144.933945,0,Spring,True,1.58733,don't buy worked for few mins then died. never had similar experience with any brand or phone like this one. don't buy.,False
ORD329086,ID3419354762,2022-10-31,Nickolson,"[('Thunder line', 1), ('Universe Note', 2), ('Toshika 750', 1)]",13400,77.39,-37.8093928,144.9723086,25,Spring,True,1.0526799999999998,perfect kid phone picked this as a first phone for my kid none of the crazy smart phone nonsense. calling and texting ability works well,True
ORD404519,ID3222703093,2022-05-07,Thompson,"[('pearTV', 1), ('Toshika 750', 1)]",10630,81.032,-37.80178520000001,144.94780680000005,0,Autumn,True,1.21376,"but the product it's good. the delivery time was very slow, but the product it's good.",True
ORD199316,ID0767752598,2022-06-12,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,61.016999999999996,-37.803352600000004,144.9696479,25,Winter,True,1.69676,great phone! great little phone! love it!!,True
ORD321011,ID3218226985,2022-12-09,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Thunder line', 1), ('Lucent 330S', 2)]",6295,36.561,-37.8063029,144.9446582,50,Summer,False,0.7401399999999999,good it's very nice but i have the camera cradhing issue and haven't been able to solve it,True
ORD093741,ID6197209817,2022-12-29,Thompson,"[('Candle Inferno', 2), ('pearTV', 2), ('Toshika 750', 2)]",22120,50.178999999999995,-37.8181278,144.9294773,50,Summer,True,1.66189,"great phone,! i'm in love with this phone! it works well and has good features.. glad i bought this",True
ORD431831,ID4655129033,2022-08-06,Thompson,"[('Thunder line', 2), ('Universe Note', 1), ('iAssist Line', 2)]",12260,23.759,-37.8088244,144.9488235,50,Winter,False,0.45538,one star worked for 2 weeks and then the screen died out.,False
ORD335697,ID0778827314,2022-05-22,Thompson,"[('Thunder line', 1), ('Toshika 750', 1)]",6500,62.063,-37.801975799999994,144.9577135,25,Autumn,True,1.51474,i like the product over the product is an outstanding product in the price range but since it doesn't work with network coverage such as straight talk make it difficult to appeal the general public.,True
ORD412236,ID0634784031,2022-08-28,Thompson,"[('iAssist Line', 2), ('Universe Note', 1), ('Toshika 750', 1), ('Thunder line', 1)]",14400,77.725,-37.81247000000001,144.9362889,0,Winter,True,0.94829,love this phone i upgraded from a 6 edge+ and i am loving this phone. it has a lot of similar features from the alcon but with the olivia touches i love.,True
ORD239104,ID0547586431,2022-06-01,Bakers,"[('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 2)]",7050,76.253,-37.811884899999995,144.9853537,0,Winter,True,0.89383,battery and camera are the best in this phone great phone and great camera. it's a great deal i recommend this phone.,True
ORD011807,ID6167289313,2022-11-24,Nickolson,"[('Lucent 330S', 1), ('pearTV', 1)]",7540,65.52600000000001,-37.8082894,144.968739,0,Spring,False,1.14941,one star don't have plenty of memory.. to bad,False
ORD235691,ID6145331908,2022-09-16,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Universe Note', 2)]",13720,68.307,-37.80460120000001,144.97458590000005,0,Spring,False,1.6194600000000001,"ugly windows phone. i hate this phone, if i know windows 7 os mobile not supporting most of apps like viber, line ect. i never waste my money. so be carefull never buy windows phone.",False
ORD375806,ID0252588997,2022-10-31,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",21350,73.262,-37.8181125,144.94864109999997,25,Spring,True,0.62107,"very good quality, i love it i like it. it is cheap but the quality is very good.",True
ORD371667,ID4754200374,2022-11-10,Thompson,"[('iStream', 2), ('Olivia x460', 1), ('Universe Note', 2), ('iAssist Line', 2)]",12875,61.858000000000004,-37.8151669,144.9275206,25,Spring,False,1.74137,five stars love it. nice large battery - lasts all day easily no matter how i use the phone.,True
ORD416055,ID0387153089,2022-02-03,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Candle Inferno', 1), ('iStream', 1)]",7350,57.852,-37.8071565,144.950805,0,Summer,False,0.69648,"telephone function is miserable telephone hone quality is miserable. many failed calls, garbled reception and poor volume. no problem switching back to my old olivia note 3. digico switched first phone with another new one - no improvement. asus admitted unit ""meets factory specs."" suggested return for credit.",False
ORD039510,ID0591432434,2022-03-24,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1)]",7770,46.888999999999996,-37.8186593,144.965357,25,Autumn,False,0.36887,is good. do ittttt i had been looking into switching from blackberry to a pixel phone for a while now. i absolutely made the right choice. everything about this phone is impressive. it is perfect for people who are constantly on their phones and multitasking.,True
ORD158909,ID6167344576,2022-02-25,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Olivia x460', 2), ('Thunder line', 2)]",12360,69.082,-37.815865,144.9731491,0,Summer,False,0.43871000000000004,a phone to make and receive calls it is a nice sturdy phone with good audio this was a replacement for my husband's phone. it is exactly what he wanted. a phone to make and receive calls it is a nice sturdy phone with good audio.,True
ORD399926,ID5402876196,2022-06-12,Nickolson,"[('Thunder line', 2), ('Universe Note', 2)]",11260,47.647,-37.820932299999996,144.97666930000003,25,Winter,False,0.67786,great case that provides a reasonable amount of protection for ... great case that provides a reasonable amount of protection for dropping the phone on the corners. there are cases that are more rugged but they are also bulkier and this phone is big enough without adding more to it.,True
ORD307736,ID3394725370,2022-02-25,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",23920,93.571,-37.8150872,144.96066499999995,0,Summer,True,0.87355,"five stars great phone, great camera. enjoying it every day.",True
ORD442941,ID6167489451,2022-04-10,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Universe Note', 1), ('pearTV', 1)]",14510,79.954,-37.813956899999994,144.9601516,0,Autumn,True,0.97457,"excellent excellent phone, xp and microsoft did a great job for a good price. beautiful, well finished, quick. i love it!",True
ORD415069,ID2189145392,2022-07-05,Thompson,"[('Alcon 10', 2), ('iStream', 2), ('pearTV', 2)]",30820,32.836999999999996,-37.813771700000004,144.9572655,50,Winter,False,0.90501,"best phone ever! this is the best phone period! buy one today! excellent reception, battery life, and loud sound.",True
